,r,b,tau,__lnsigma
0,0.16615169859684986,234.99873561541855,121.23926890062641,-6.384317392239403
1,1.2611915511427292,26.229748987423427,137.44051045399303,-5.721681221572661
2,0.4048610116147868,194.0327966783786,133.87101325305483,-6.034141294108054
3,0.8506759295201378,26.49621218098605,124.87370494475132,-5.8558547013823
4,0.39046544819534146,204.61022808957173,137.8016500829599,-5.976975733398689
5,1.6209261711564218,23.307909916922164,134.37844362240088,-5.531929028847005
6,0.24441642608070313,194.66533079097601,126.00425047321114,-6.161711345357636
7,2.1045895997440054,15.8458891605287,134.66031302486954,-5.3993336771108
8,1.9296549769314213,16.822615192618432,136.95712083242327,-5.2396437659688235
9,0.24504675355649805,195.32011929588612,127.64597813451665,-5.944815322983257
10,1.1926510416009155,22.621080869617714,129.08115207408358,-5.60507843897307
11,0.27765616792966374,187.03080241846547,138.487014672669,-6.120206957787013
12,2.3164302273802035,31.34542450707491,137.32767978176093,-5.383178554288069
13,0.2008891064477039,205.05297511018316,126.06176658461385,-6.036739832912062
14,0.2779049269915645,203.91115398225278,134.33743137593942,-6.035599262969818
15,0.24751960194101713,279.8305173783122,141.79082326442904,-6.460746326603732
16,0.1661210823454466,418.8604137483537,141.20488782964443,-6.560961899256911
17,0.27415935059901564,201.38568414038923,140.99140199123076,-6.173278644044688
18,0.20517019780468823,305.8768879365598,136.68934873505734,-6.3480512279472086
19,0.38364052732281495,161.5916092145816,141.64593180696457,-6.084011853365378
20,0.24443794839232907,248.57355178673473,133.09482418892537,-6.33684150809869
21,0.7056038393432458,63.44471570623012,144.12237118247225,-6.1150672656218665
22,0.19001589692837836,301.97005920436266,137.20207431110222,-6.514892331507027
23,0.21078772472997273,320.85994315032747,138.72160640380432,-6.034578685327432
24,0.17369247295485132,397.8060675584012,142.81730557344764,-6.281608611759893
25,0.22006013560931284,307.52582889920745,138.77251648846513,-6.064049029183609
26,0.2884157269469968,186.50148798641678,135.4361857924948,-6.139763036007897
27,0.24318886824241193,239.76980853015016,137.81458162845416,-6.593767234249006
28,0.1798267009726004,345.2451705025797,135.99595451288184,-6.204201201488717
29,0.21902074572466285,298.3522390407625,134.93142587093854,-6.219376096339813
30,0.1860931295696406,324.6330419638772,130.97670903287408,-6.38016431567493
31,0.20820924880132496,379.6364167969924,143.1733687810937,-6.0252721812434835
32,0.24965459731137482,218.69327192626713,130.5234846280329,-6.823363331383728
33,0.20674227409042484,291.329599543383,144.19911432911175,-6.317678754582279
34,0.1944041119547385,130.6145325573737,107.42126208322708,-6.698267655525121
35,0.2696454972918467,234.09081427470278,134.11370309660109,-6.12935587504502
36,0.25211848278131926,298.4628250233769,149.07926688635294,-6.4407053399461685
37,0.3368416930893927,206.94707903327264,132.7002551925993,-6.511077863177094
38,0.25991415022067865,209.2467162796066,135.3879637567417,-6.326328762733066
39,0.25236552590956746,244.85352787424034,139.76378125565714,-6.09492624010298
40,0.22353417896054348,222.60528294179664,138.15406543083392,-6.261784863771397
41,1.262363508531132,20.800818143579782,136.88806947025134,-5.581729778088265
42,0.2977048877059568,190.4933071824995,137.97111953200044,-5.934727110729725
43,0.12453350131304314,419.7360969931221,125.90212243322955,-6.524568857102435
44,0.19476848563718197,281.7079845926683,137.4925111106775,-6.06134568475069
45,0.1963695089580893,285.26901755710463,117.7042481446596,-6.482275915843993
46,0.22754171724734057,181.9477865650415,129.31824212029085,-6.45819960714732
47,5.536984653023617,26.661392684936253,145.34088375347972,-4.889821563112798
