,r,b,tau,__lnsigma
0,0.6112601727971495,269.3951852279273,61.63033186040913,-4.6026960761931495
1,0.41820577048672286,263.85466634067285,54.244648219658444,-4.595978644570173
2,0.5414357845508416,278.5443246092873,60.86044461947402,-4.612522003389938
3,0.6643888284702762,184.11686149881564,57.726205711192335,-4.677073344776331
4,0.6288108131779463,217.76480294498126,60.27985373632645,-4.675238921566497
5,0.7794486457158405,188.71833241515378,62.641017460631886,-4.734362340480316
6,0.5111628389552674,203.13508617608085,54.729281508701064,-4.578229910410007
7,0.6453123996366484,123.7162649517762,50.34054447900671,-4.720096893220524
8,0.655934254055534,250.05590142101516,63.64525733162518,-4.651316520299158
9,0.6961758102462239,209.50548749267924,59.44547267405852,-4.654607147520922
10,2.121806344334184,147.19011478562715,82.18371219067257,-4.552658117247484
11,0.7995243839864536,259.6774156709708,66.98898675557997,-4.678496214395576
12,0.527975424693925,407.740759084017,65.1751705492251,-4.591521024032363
13,0.4762211269411485,252.34709725901484,55.2031741116231,-4.662570914973817
14,0.508597966221891,274.817567072453,59.4535535837061,-4.606905572886828
15,0.5409477914059201,250.03814945675774,58.3742468355397,-4.678750773806765
16,0.5967595665236776,278.42240339171497,62.3862362235373,-4.664540435731037
17,0.8430544456367061,133.15871612259286,58.47689998216396,-4.5924186245603265
18,0.587409349358461,135.83531645209945,49.89370252992721,-4.727622655162799
19,0.5668110302174779,204.73001977508181,56.3731554962908,-4.582844304062233
20,0.6931473898645109,244.8903508181932,64.04229239989868,-4.613909614018919
21,0.5198781368187353,342.5804058361787,62.16176577124948,-4.592375566334362
22,0.6343115904629869,246.70862840095165,61.71268121631965,-4.5727067827827375
23,0.7596904461281517,187.22175740141978,61.750936855906495,-4.672888694275206
24,0.5018250878741845,265.29243223021297,57.981020600573984,-4.641420042694981
25,0.6159191814588738,204.71781240449678,57.9359185790621,-4.6349653209494
26,0.5023457970006605,213.41100192644845,53.86869177704718,-4.681236248254634
27,0.4921180933064208,338.0756169999356,62.03140641418107,-4.65148327088412
28,0.6967298545486581,168.4884936891145,57.15211100989867,-4.73266456977158
29,0.6535688786234941,206.23516661334958,59.2791931870094,-4.538127580736708
30,0.4594366886794003,152.61766998991004,46.87532121083586,-4.635425088351743
31,0.5958204949818195,177.84079836857515,56.4680261378304,-4.71932171840716
32,0.6754941595495194,206.08463079582106,60.68740919789995,-4.672258825208532
33,0.8568450949389106,176.0236974742487,62.847731468679854,-4.6988932684961835
34,0.8249314372732444,215.2745080345005,65.99701315744198,-4.600622567223456
35,0.7051595827637672,207.57161199647007,61.79756207626561,-4.616209738293216
36,0.5535419505904848,314.69525655959353,63.53699978581737,-4.608464645357622
37,0.7502439202654602,206.50397073866614,62.42768844115005,-4.673616974403329
38,0.5409539196952414,198.84753870270745,54.66085719556363,-4.597280101783777
39,0.7457867265019301,221.97323569275292,63.90466225432455,-4.617667399625236
40,0.5437778633483257,195.5113311551581,54.53264328760357,-4.624671320502913
41,0.7100671849355056,207.19563335335178,61.98324954474455,-4.627455901751245
42,0.6139161450004815,157.97738581654622,53.75478160228906,-4.706859411661434
43,0.7017062547748549,196.34947499862363,60.44312593724935,-4.6375412059861905
44,0.4466519431402264,374.27544024898475,60.51652798012443,-4.668648686613483
45,0.6179837901092327,262.18828891583644,60.894291540906345,-4.620187782355423
46,0.5857460148246091,197.66442344635124,56.16767453692702,-4.725553647874724
47,0.6321019765635868,342.56011562599923,67.5273781271853,-4.6732277163350435
48,0.5228360832528992,199.5974444871285,53.485138178106176,-4.722062163585902
49,0.6602380091093921,160.62041734510493,56.54749067752447,-4.588500736383744
50,0.5971047990736886,156.88422707581623,53.250190790879934,-4.699259226594781
51,0.6654277782561833,182.81502108712604,59.167386768279115,-4.68304773048308
52,0.5558354396486498,269.2791402321453,60.96854051007422,-4.6925610385153735
53,0.6731595182337288,187.78150369957203,58.42835792162977,-4.6651234662965555
54,0.7521623904843744,172.47314011183312,60.58066615019259,-4.654144822122105
55,0.5883437450139429,282.5001640155684,62.20726343683199,-4.62710545706556
56,0.640372801076564,209.99103856710602,58.70827988192667,-4.644986556248481
