,ki,kb,__lnsigma
0,0.5121988007996892,9.296084561943642,-3.777153132408749
1,0.5662441819813875,9.835204303429862,-3.848504739464222
2,0.4415920325293728,9.85585600649491,-3.732077320326241
3,0.7326489754572088,9.372060830742049,-3.732161072766885
4,0.9070752394887673,9.97028966325738,-3.712334146873252
5,0.5012339341346436,9.979603997949836,-3.79608966406798
6,0.6622139630343085,9.954088683268191,-3.7830159261797465
7,0.5019536120269663,9.71093279654365,-3.7749544900494696
8,0.8848055468535576,9.956719662136923,-3.772410766367607
9,0.6311561343758585,9.66308600321476,-3.7598605224773243
10,0.6406160098326061,9.714603945612216,-3.8136878014094537
11,0.5810874635180558,9.99502504437584,-3.7564176174456443
12,0.7481818595432037,9.834213045736448,-3.855583166048109
13,0.6920556090126081,9.973764469666913,-3.736461126588741
14,0.9773551465107018,9.692621297505987,-3.8279970802643537
15,0.6707083077764896,9.962707984769112,-3.7754756688509343
16,0.5637215106346393,9.72556716863208,-3.7379537605983844
17,0.5426866267772041,9.997148965127842,-3.75320756728489
18,0.8205707051649118,9.613133996942945,-3.711272971215459
19,0.509021491791229,9.964260796029139,-3.813811886029692
20,0.5264204101323454,9.945594231729523,-3.7921140974787457
21,0.6043108866003876,9.879387449767254,-3.785880364854066
22,0.7600891152203787,9.96423378606305,-3.78404107039413
23,0.9170535236326394,9.932816706883617,-3.83070851725782
24,0.680468145517716,9.710792342775143,-3.7056894045303332
25,0.6593443959861335,9.92434173857729,-3.7151276471388486
26,0.47596993803064375,9.693892633943232,-3.7651078370053024
27,0.4812725111983289,9.876016487025282,-3.7181216041249154
28,0.5510504037886077,9.868159512607841,-3.780156667346905
29,0.48083138770935213,9.84998776678788,-3.747346756136721
30,0.5737395180952293,9.791670992603768,-3.7429407646010944
31,0.6627799357769767,9.935264366797128,-3.7218999465101725
32,0.7231199813608578,9.815707375861308,-3.7269170347004485
33,0.7569309433138395,9.737944833529617,-3.729731520883653
34,0.8165194962667487,9.90807950659727,-3.750405073239352
35,0.5003163499782772,9.972855781570933,-3.7959527813870033
36,0.5846973552799386,9.99982562884945,-3.7970452730357955
37,0.5774430817067208,9.771416659584405,-3.749698560436399
38,1.1305268786670588,9.836343746705968,-3.770969933176886
39,0.8448761164985876,9.827043041328235,-3.750740270241886
40,0.45872596075719213,9.776898658868895,-3.7616597575835273
41,0.5844857351150358,9.941699045119854,-3.7781648399490213
42,0.757497289062298,9.81109628401664,-3.693602889364046
43,0.6113970344583959,9.74736421616809,-3.7930716980856425
44,0.5807933198655977,9.8871619260193,-3.786951715858044
45,0.5435292133516983,9.818380281313619,-3.742335135526677
46,0.5592020698729652,9.920782380754972,-3.7571063907805984
47,0.600623600238663,9.91710747751535,-3.79235244457758
48,0.5692680126294294,9.892191048342232,-3.8086940165367964
49,0.4947778092088082,9.878364772245003,-3.7397519848823038
50,0.6625158704442182,9.988035524165984,-3.7191284674835523
51,0.5660762978252261,9.965622676284148,-3.7598928158851677
52,0.6734958217162659,9.9792904758155,-3.795203737922775
53,0.43163120307628855,9.660649746927685,-3.7818655037377504
54,0.629211802962246,9.90042006193694,-3.7464809542174287
55,0.6792443814519074,9.790284811047764,-3.795888195618168
56,1.05430493018391,9.80294438480909,-3.7953881446691633
57,0.5781315155609639,9.837351318296012,-3.7351013583613675
58,0.721486642735289,9.994864829484042,-3.7641880311509524
59,0.5002053589014918,9.952852956546387,-3.794314762319967
60,0.8817932615754068,9.601123943086384,-3.8127077000858165
61,0.6040236744105646,9.74593242125742,-3.834707761739699
62,0.6651736821726962,9.782245977914021,-3.7624302088096524
63,0.608982700549452,9.685107184755223,-3.7468470555757754
64,0.44081237527263295,9.915330640928008,-3.7933981920467006
65,0.7437753811567562,9.903944628732408,-3.8030183477331616
66,0.7996330278947441,9.77784736901101,-3.753400840458897
67,0.5987600228632982,9.760263120585115,-3.840990430629087
68,0.5023008931923211,9.913192657979081,-3.732872926321252
69,0.52212874264259,9.35602289071733,-3.7821817602705474
70,1.2823174985485262,9.942065098820372,-3.7510725117954857
71,0.7430169496987972,9.917182274177637,-3.787574929483415
72,0.9053470023398196,9.745786838343943,-3.69601856321804
73,0.8761785869854525,9.656895748071703,-3.6996333477580556
74,0.4856174237823457,9.647971466574335,-3.8180612058403645
75,0.5170854620796963,9.938969182622927,-3.710479170605735
76,0.9037067655431943,9.84554068714022,-3.784914453049052
77,0.6113635305866595,9.923432807995528,-3.7650714779875245
78,0.41768198754128627,9.725373439716064,-3.7639144689365303
79,1.070282072413205,9.756448155406558,-3.7697325072443326
80,0.7177308850862342,9.989379439864855,-3.749154994359447
81,0.7154711958802773,9.955312937939217,-3.7862547034510117
82,0.7618057115893142,9.767508262815335,-3.823584945812892
83,0.4746445434448682,9.896502204456988,-3.747878272683739
84,0.42239732989401807,9.970492689859705,-3.7697338156278035
85,0.8765041742987458,9.89468689622165,-3.8040976820466263
86,1.0297550534669104,9.994095191645957,-3.7920648166907838
87,0.8303363907130619,9.291644188142113,-3.7370842694344946
88,0.5622010093670714,9.894835952606423,-3.700296890597105
89,0.7786655062004503,9.846416464188907,-3.7784211993355075
90,0.4363561900132089,9.792157350909847,-3.710238921692676
91,0.7794162314988131,9.625017072482601,-3.790702663818922
