,ki,kb
15810,0.0905758603784629,0.00986163861816443
27751,0.0905610377427635,0.010102488459467183
20411,0.09265582114942277,0.011314329953133237
17718,0.09129001166147431,0.010600950875925802
20962,0.09164872799194282,0.0104586280501149
24371,0.09044611973536369,0.01023109242133644
21190,0.09319105578188365,0.01038525911960182
24764,0.09551294669782587,0.010310827451215551
27822,0.09399170629585238,0.009592221231817953
15783,0.08787480421041256,0.009201525273540996
22649,0.09460877355404453,0.010872590690608957
17698,0.09423131802130741,0.01089965091961924
17429,0.09308054855039512,0.009351463879869591
17998,0.09351392685802827,0.00941278286489444
20567,0.09563128510337641,0.009861024821135985
20867,0.09209363523468891,0.010071546690330578
21705,0.09407459834575936,0.009208897186439483
24027,0.0943928754245771,0.009655887562082122
18283,0.0921616389033449,0.010050719855147766
26594,0.08950715540090397,0.009382016092081225
26309,0.09360316496878217,0.01003191917790033
17492,0.0921994222135052,0.010186672383224906
21235,0.09177920007366416,0.010979795514296927
28372,0.09075737372511501,0.009685228974854106
16186,0.08885133740321643,0.010611902800320738
24442,0.09137062237779019,0.0100778304163293
18071,0.09489862662329315,0.009189134441509287
17583,0.09322126702655764,0.009897061459633068
20792,0.09026415465342746,0.010134440650140974
25026,0.09181606660200685,0.010652096722205613
26454,0.08994476756088833,0.010639925283558683
17078,0.09489131628319432,0.010396560851415963
22941,0.0952863869125687,0.009509796106301344
19816,0.08802899130983449,0.009362844734293083
27784,0.08888696970337724,0.009993220366840593
22861,0.08902409610471022,0.010362760133846348
25921,0.09056348716604928,0.009202599745501739
18454,0.0927188913026568,0.011495066876755248
18129,0.0892363905604648,0.010592094443499766
26232,0.09313345557658684,0.010917935707685107
17039,0.09102551751619449,0.01039224136751786
21613,0.089630032944486,0.010500404359462163
23276,0.08955098350444941,0.010146841445876265
23627,0.09859318962444728,0.010722815367934966
21716,0.09404530396476095,0.010177054251432742
18730,0.09515884311965661,0.010203978693081294
19579,0.092494098495667,0.009292516468908345
20017,0.0937300019937582,0.010832811603247111
17198,0.09079542682474366,0.011038304902597888
27954,0.09115639075357966,0.009861445046321651
16673,0.09328351121193303,0.010684836173617937
16978,0.09395315698048068,0.01015130089050505
27054,0.08950811696062001,0.010955573609126919
28081,0.09079830091385203,0.00991710364853471
15471,0.09352724863284413,0.009559784279222468
26089,0.09071093541110199,0.009503030860961246
18176,0.09315112281023638,0.010483025959560313
19196,0.09429867089302182,0.009807560615165955
24392,0.09009036557569533,0.010453177859100929
19556,0.09098647349304931,0.010581839834006327
19561,0.0905820815149783,0.010130017598208977
18311,0.09545223783372955,0.01005539483828162
17170,0.08860378236142614,0.009877249368281079
17370,0.08980910136693832,0.011292157667345539
18330,0.08828632415728403,0.010433726832935373
25689,0.09084392113264912,0.009971782463269503
27932,0.09022918814490209,0.010180720223503243
23702,0.09294543912097461,0.009029189235731021
15984,0.09305150687781036,0.010275780707657655
15871,0.09181706740214898,0.011124312882877956
20549,0.08990650157314453,0.010481828861136884
23015,0.09011945550556562,0.009882545222079965
19912,0.09395544873326453,0.010955179332731293
19200,0.09036232090721771,0.00978396331154573
27722,0.09392882719985088,0.010081951525567137
19836,0.08971643100505287,0.011502491643470206
15208,0.0939404836512312,0.010359387694025383
17151,0.09196978400774451,0.010087966430726012
16067,0.09120892494683037,0.010740072386818978
24225,0.09447221948682474,0.00977995779404324
17354,0.0951463443094963,0.009633082880629171
15681,0.09571880506087774,0.01037690793255971
21486,0.08836317454117752,0.009162872834629406
20693,0.0923502185753322,0.010099200080996854
15131,0.08968957437987424,0.01020778532133317
19006,0.09004839601256967,0.01080328766475804
23641,0.09037732821451325,0.01026078713011142
15141,0.09528112934899648,0.008791088070067975
26923,0.0900077597398752,0.010634448660690271
20119,0.0924422939028606,0.010041259884839653
23231,0.08816967045856598,0.009730636363194446
23872,0.08976690384792678,0.01035077218822387
21706,0.08832114732974458,0.009928713891225663
15085,0.08880102128185403,0.010226163208890141
27916,0.0935951768498537,0.0096134158108062
18625,0.09121708526250444,0.010854355002788195
20437,0.09111962117552729,0.009358306826497046
22570,0.08934075480242692,0.009563342600087107
25785,0.09069682623312385,0.01045303538747539
26206,0.09243866266882912,0.00994689811089526
15664,0.09218363379039948,0.00977527608612612
18994,0.09036413729854006,0.010162339993386183
21330,0.09472197421617355,0.00947584487512086
25716,0.09520064845618366,0.010609476305902085
15793,0.09348826477591511,0.00986603537224447
18923,0.0880835312072242,0.010311792034423511
27494,0.09520353940321871,0.010572178644059887
