,ki,kb
24813,0.08244430282107679,-0.06441616385856462
27340,0.08386976748715183,-0.06175818913079864
21024,0.08625399005688142,-0.05959356564079405
17353,0.08368226283316166,-0.06577509833702781
23605,0.08578400491299223,-0.07713354434451379
28356,0.08373225910463011,-0.0739978351123473
25711,0.08679100811955529,-0.06550534315039043
19769,0.08489560505499409,-0.06613557130583318
24419,0.08684436276015596,-0.0802065007949758
25323,0.0844404440034744,-0.07718884735927992
21498,0.08562892489600593,-0.06060148269605121
27423,0.08207231128807341,-0.055740195902947605
17306,0.08542332921998311,-0.06785468126732491
19750,0.08220060554464949,-0.06432953613104936
19927,0.08336444682537585,-0.06336253190909333
22913,0.0850484218504085,-0.07763407187269257
22940,0.08407510375453796,-0.0641995789406751
17201,0.08868344184566498,-0.0757602373412463
21642,0.08496580658519573,-0.09438509374653073
17596,0.08645289255698334,-0.06515030580106963
15150,0.08364768702419424,-0.06793868923034924
16792,0.08594915369773705,-0.08024538813692605
20372,0.08874814972568457,-0.0713282395707725
25405,0.08554277711657647,-0.06346202934641751
