,ki,__lnsigma
64,0.060818991712609995,-4.606319505849327
65,97.09223525025195,-3.132850126317627
66,0.06447592763922316,-4.562717281993741
67,0.06931211171234467,-4.648297271398841
68,0.05726207389561695,-4.6555293592013305
69,0.06555450328906479,-4.628662304345951
70,0.06541319702970984,-4.727736976764565
71,0.06747307730093982,-4.6627345275871255
72,0.06089699020930707,-4.741009787893419
73,0.05733369630581396,-4.667471756059723
74,0.06438477393679512,-4.679777444669608
75,0.06791638907655621,-4.602269089249402
76,0.06555675008263288,-4.654356164337579
77,0.06087083871555963,-4.62343344740494
78,0.057472205149925806,-4.689010070283361
79,0.05800516070974669,-4.579497464933915
80,0.061413233266224734,-4.644243172030015
81,0.0633660940298813,-4.625893100759315
82,0.058594175037007076,-4.684761020033963
83,0.06208636354912027,-4.557852680874659
84,0.05833075219942591,-4.551116181219241
85,12.232942718777078,-3.2487020838877223
86,0.06177563776287133,-4.639140215561922
87,0.05710811860122916,-4.642127805882469
88,0.05472702353404504,-4.6683030188414385
89,0.05841954229343976,-4.602506653735383
90,0.052956738023459106,-4.622889670210661
91,0.06338128535628795,-4.676429537454124
92,0.0657472696470409,-4.6525412854651655
93,0.05976011428565847,-4.614167617906294
94,0.05975631833421689,-4.592305632324919
95,0.0583770246828583,-4.617049827429182
96,0.05569622274037607,-4.727327133039639
97,0.05315819076438024,-4.704422844661183
98,0.057400190063174365,-4.593970159717631
99,0.07312211877921614,-4.576183581407442
100,0.0544418139961151,-4.629363853472163
101,0.050714482842797726,-4.699147356179443
102,0.06210325503344612,-4.611544874819566
103,0.057390662715318376,-4.670108336692672
104,0.06024565961564016,-4.680753703449181
105,0.06265733474699346,-4.604635806531696
106,0.07013236935092179,-4.659858128630459
107,0.061309806692732116,-4.637378580885767
108,0.054680222465077796,-4.661679846158089
109,0.07093210270448702,-4.629827827907841
110,0.0684874343487274,-4.584474529748614
111,0.057927684459433575,-4.653376713350218
112,0.06367930057831436,-4.5980194178285965
113,0.06263766366245749,-4.6289880355361985
114,0.05677266403179268,-4.6067905110426075
115,0.06387886812896049,-4.606874026919118
116,0.05967145970520993,-4.645464311936693
117,0.055444847534684906,-4.619854860681688
118,0.0667718598928165,-4.541231231282355
119,0.05944515794142163,-4.678618741363609
120,0.06924469737015082,-4.677769143087756
121,0.05891243979952818,-4.638583742286932
122,96.99931628737782,-3.1384888227524383
123,0.05950687033990539,-4.6246054476855125
124,0.05542169163236516,-4.628981157514479
125,0.05999178287797911,-4.640790935459497
126,94.0827584026878,-3.102213913156819
127,0.06185534997045574,-4.597071515413011
128,0.05916790258317724,-4.677640282725896
129,0.05558085869153934,-4.652198544067204
130,0.06436532044659317,-4.630178758887777
131,0.05237303575921881,-4.669705091042375
132,0.059445161174609434,-4.616972581989374
133,85.65351324047552,-3.095461914770813
134,0.05537751582472633,-4.679695163877654
135,0.061770853904390285,-4.687062915339035
136,0.05774239169925114,-4.596901917448449
137,0.06071178686370039,-4.654102844519275
138,0.05626025790896483,-4.6488360302539045
139,0.060474732618892746,-4.620401082308928
140,0.06395275858582206,-4.636976399291447
141,93.4414766719674,-3.130537233832503
142,0.06675837138763392,-4.679508421154492
143,0.05560637293523375,-4.6183106752773035
144,0.061806374988649666,-4.563026725735288
145,0.06364845383836816,-4.582791997210784
146,0.057880278575430946,-4.683274689466604
147,0.06425256837244801,-4.678203909973656
148,0.06632073946862412,-4.617862720226741
149,0.06554293827249216,-4.66198878416515
150,0.0624479385716744,-4.639212644709772
151,0.05691320569856809,-4.688402794472465
152,0.059384576466225435,-4.6085866865388345
153,0.061649683553901415,-4.6862044677122885
154,0.053710544066418286,-4.716079016164853
155,0.05132754466213715,-4.635900958477439
156,0.06111882964828507,-4.623249518437593
157,0.05901665717395283,-4.576845143441996
158,0.06656857656316391,-4.661477919873424
159,0.05745803970825603,-4.5968867023156905
160,0.05884924113349371,-4.7386566892258575
161,0.05916582181314952,-4.615694312727698
162,0.0586741382980071,-4.670852878039335
163,0.0629293156662238,-4.593968639014638
164,0.06161896549451718,-4.575703355870773
165,99.1831288335703,-3.0982179019509988
166,0.05582996437478275,-4.666161702734388
167,0.0765586103137606,-4.619216837081699
168,0.05822207383957269,-4.672455302478063
169,0.0638550969017916,-4.637649709003692
170,0.06003473968255954,-4.65332193543371
171,0.06644205889551294,-4.669020239481377
172,0.06326886910284289,-4.690626711773515
173,0.0530220824283176,-4.599435282391836
174,0.055666016072056436,-4.581958820212678
175,0.05705816834621427,-4.628479163139333
176,0.06669726140854604,-4.656924113305219
177,0.05867125222385172,-4.679902771722742
178,0.06001081796403987,-4.690463122450899
179,0.05506921163099968,-4.689826836831422
180,0.06471132444424262,-4.690538884035333
181,0.06192389034749171,-4.591660177342295
182,0.06044905385225893,-4.719681728551192
183,0.06184501807959062,-4.5792104889068685
184,0.06271103795074962,-4.642127751899608
185,11.98098664065807,-3.281316583129051
186,0.05828293306298904,-4.633196674970933
187,0.06934501789549373,-4.697834594786059
188,0.06238592117397297,-4.622910677058132
189,0.07450868785249314,-4.562519691138898
190,0.060761857029865016,-4.659524446623069
191,0.05775385997872284,-4.666062059661387
192,0.0606182624805896,-4.659339828630936
193,0.057228559737190036,-4.6992631060609655
194,0.06140576079012812,-4.591434617336018
195,0.06712975911919002,-4.611843353575059
196,0.054260302379980564,-4.721982425586518
197,0.0507595320599618,-4.641588593709387
198,0.06037002707980872,-4.580971603499886
199,0.05746810675213952,-4.534289488477922
200,0.05998866074397591,-4.629534217530671
201,0.059732423939926366,-4.636999210949054
202,0.07512208058683184,-4.615611844159302
203,0.05548050516320417,-4.675506303967155
204,0.06276215277797442,-4.59095972773022
205,0.06005616395149791,-4.564677747115708
206,0.06615702597606167,-4.684645264464487
207,0.06071079521265585,-4.612688752507212
208,0.061169387208358156,-4.607790856624008
209,0.06653145578486593,-4.666370184669909
210,0.06133117322153367,-4.629865918839016
211,0.056720288224383936,-4.637409147349953
212,0.06143211619783853,-4.685688842991898
213,0.0621315338683259,-4.600231302286252
214,0.05764893730364871,-4.620133358068716
215,0.06522352438224249,-4.6225557320424615
216,0.06351776187867045,-4.637228989044178
217,0.05933078000638928,-4.651290818489362
218,0.06653266373816272,-4.56820866412309
219,0.06313879027303605,-4.696173480687184
220,0.06405805218214608,-4.7133168110775445
221,0.05181485336449578,-4.602491365755051
222,99.32087618954657,-3.1300449831543222
223,0.05455390784979436,-4.732821741463704
224,0.05766813734594104,-4.673797975095807
225,0.06734033362186292,-4.618196695507986
226,99.58248384287826,-3.015578778848649
227,0.061566584317023616,-4.59725245852662
228,0.059692047508858495,-4.692272136107984
229,0.05928618137025582,-4.584522716853666
230,0.0642642635289408,-4.594627297293648
231,0.06039756398996666,-4.692906407495863
232,0.05730101789098088,-4.582048404886499
233,84.71657631837722,-3.10053448290629
234,0.05560957039863215,-4.671406399804925
235,0.0692785661201985,-4.654382124951129
236,0.06128943604406954,-4.57882555041705
237,0.06248306947754741,-4.6461323452904075
238,0.05729449410170985,-4.593076547530044
239,0.05759160152747871,-4.611668880496679
240,0.06672337043559408,-4.616172208491956
241,93.4414766719674,-3.130537233832503
242,0.07074146256919353,-4.630156296278836
243,0.05759254705071411,-4.58209393217617
244,0.06080916373060153,-4.649722643193313
245,0.05828035970240282,-4.5988129703051825
246,0.05136776298231754,-4.6753296702364295
247,0.05979030738548254,-4.647390951709612
248,0.06366067248659725,-4.634659758017154
249,0.0666034108028515,-4.602059105551009
250,0.07235836938376965,-4.552650888467961
251,0.05511218230936153,-4.57742900553736
252,0.05734707191609781,-4.633216443011149
253,0.06574572293856247,-4.740344401595013
254,0.06112247199820102,-4.652763827847888
255,0.057578023997919545,-4.608400700998299
256,0.05717767318489461,-4.577780128641028
257,0.0591484947354686,-4.668395691431659
258,0.05731572136030438,-4.62127024074282
259,0.053185780239290055,-4.6480429007112
260,0.05746039129587773,-4.675152461143849
261,0.05868945722474609,-4.6090563259675985
262,0.059551736896024075,-4.669082914467452
263,0.06273682132807212,-4.667490803031454
264,0.05993892530383467,-4.619368119701271
265,98.96794643022808,-3.145581077654028
266,0.06445901178169851,-4.657610615912474
267,0.07224523468526761,-4.644996546651437
268,0.05556773156916733,-4.62498774713738
269,0.06383181169182578,-4.646352818836779
270,0.057268698166905586,-4.609836189526824
271,0.06553970365082283,-4.634055900926963
272,0.06966220672223353,-4.599284062989355
273,0.0596590763772979,-4.629323470877301
274,0.05488370684011807,-4.590698094829623
275,0.05988621137629486,-4.607424536233546
276,0.06636299090691221,-4.668113488076428
277,0.057850227039923506,-4.690422229272171
278,0.0643228825602013,-4.629147115480912
279,0.05616585951940866,-4.642813050631395
280,0.06226318411321945,-4.647791239055132
281,0.05541259949371585,-4.6245345523797
282,0.05401922226579201,-4.623714215042254
283,0.056944827134808515,-4.599470958806128
284,0.06616444127454803,-4.6246840709935935
285,11.98098664065807,-3.281316583129051
286,0.0637147609135071,-4.67985708263947
287,0.060662156612287785,-4.655049034947504
288,0.058452002779334614,-4.61239558435811
289,0.06642057764936571,-4.602507408929727
290,0.055754185858810736,-4.65273611499852
291,0.049010835353037616,-4.596025193284985
292,0.0553724565204704,-4.614634732322172
293,0.05817258556205701,-4.637736270416667
294,0.06804182538198963,-4.600826311853047
295,0.06303794756872264,-4.583218491840872
296,0.05006817865876318,-4.6617009168217205
297,0.05382176987016527,-4.711993990895847
298,0.06098219084300876,-4.582006988768048
299,0.05589504637569372,-4.6282022328708
300,0.05835647464067987,-4.659802233509544
301,0.05900365824625274,-4.6815241806853605
302,0.059506096034419885,-4.636263874951355
303,0.0600741552635272,-4.564574382531386
304,0.05811773111444314,-4.5417803701199855
305,0.06094330762318692,-4.633075761380771
306,0.05975390303550689,-4.639414121814837
307,0.0589504503209308,-4.744850509639361
308,0.05985815362093564,-4.548422394339887
309,0.062443805961962244,-4.593609286644035
310,0.06627402968151537,-4.723020828835658
311,0.059725738615803714,-4.6534773797390185
312,0.06419316205400928,-4.663407341588037
313,0.06542859321577309,-4.608763312481255
314,0.06839514658041584,-4.6157212230747175
315,0.05867236683886873,-4.651889665386002
316,0.06504846424056496,-4.710213105337084
317,0.05508916667160584,-4.659386079143719
318,0.05514427212744806,-4.658630962234198
319,0.062438364091288154,-4.625927945131825
320,0.05848318722179756,-4.580615873773957
321,0.06790924294531954,-4.580956516071774
322,99.32087618954657,-3.1300449831543222
323,0.06487409148161587,-4.6397756402314245
324,0.06207756279677615,-4.5726340252152236
325,0.06924750026110452,-4.56504800209104
326,91.94825269331231,-3.139432422337764
327,0.050876646959558305,-4.65354156223015
328,0.056115399742579855,-4.698827150488755
329,0.055182382032304626,-4.567673504619922
330,0.06706554034727406,-4.5797163315499505
331,0.06387193862632967,-4.636615474560653
332,0.05739981589304582,-4.566727154338223
333,85.9585667087861,-3.1028524065207623
334,0.06500014345077107,-4.715738982723003
335,0.059616047028716514,-4.592220403057256
336,0.06580572368637407,-4.60336444424375
337,0.0629792367238152,-4.678965269581347
338,0.059632301700920196,-4.700764670039561
339,0.06622033297693894,-4.670252396076292
340,0.06550725081864259,-4.632196089815158
341,98.45199964676206,-3.050545227578303
342,0.06267584843390263,-4.596955795512492
343,0.06234285929131674,-4.586037942184909
344,0.058226397493184305,-4.596772960620666
345,0.06509311681793466,-4.637773537036895
346,0.07095718957397025,-4.606974064446303
347,0.06726207271940393,-4.548310964676842
348,0.05423518887885277,-4.589584336678919
349,0.06315498391085929,-4.621290306973275
350,0.04710951538815245,-4.5747000816732495
351,0.058885881136903885,-4.61656230835475
352,0.06293035318673292,-4.623985536643897
353,0.06281755255937176,-4.620904197400774
354,0.06723867183886885,-4.676612670870357
355,0.06848172644261905,-4.631938464832001
356,0.05430302484056784,-4.6468982511403505
357,0.05681719352898971,-4.664011141834776
358,0.061151856211163515,-4.582306944505307
359,0.05321830597305656,-4.569269624502808
360,0.05769608340482838,-4.691801774110522
361,0.05533602886170311,-4.613072984000417
362,0.05036957796708495,-4.604824779083646
363,0.05706277826806159,-4.632975902240173
364,0.05631249751539731,-4.595631034647976
365,99.67068518318938,-3.1240097090318777
366,0.052456909335557196,-4.642005909684013
367,0.06603851032546701,-4.667201624930788
368,0.0669094139467948,-4.716892689693978
369,0.06456928991181528,-4.652268938650475
370,0.06489132250657594,-4.592206394541966
371,0.06153433063960727,-4.637411978899315
372,0.06631625979486326,-4.6793224676187055
373,0.0523932984204024,-4.6549283939298425
374,0.0595892421224421,-4.61869301483605
375,0.06210439712524484,-4.612526144319478
376,0.05946051284844712,-4.652768438147647
377,0.05473975061847916,-4.7004168731123785
378,0.06016421926951666,-4.607921327980627
379,0.05657534631104315,-4.655064876591905
380,0.05912668297666378,-4.638105156538499
381,0.06497082203903884,-4.640313618404144
382,0.058277251237291036,-4.628052860899188
383,0.05868502928774427,-4.599008131877648
384,0.06757370062366538,-4.60594919349277
385,12.193501268250102,-3.2614082626469854
386,0.059765299107805536,-4.649769223713018
387,0.06226152004576901,-4.628241694858824
388,0.05211607999526278,-4.562867890697228
389,0.06335425620032063,-4.6714804523776605
390,0.0582937092482846,-4.647488396436598
391,0.06010589803406899,-4.5809569053845705
392,0.057752308787249115,-4.63597997010511
393,0.06206667714369846,-4.6711689895110275
394,0.06285057341688029,-4.553458670317691
395,0.07078633095546415,-4.5405001092019734
396,0.06086299061118319,-4.679280681873507
397,0.06188555716095969,-4.654079786480335
398,0.05524480216311222,-4.655606408662161
399,0.055362464551887806,-4.606929382737188
400,0.06112591300823518,-4.673372551930271
401,0.06083216269113787,-4.659115389077772
402,0.06425468941999782,-4.625751224255982
403,0.059182885512945836,-4.630470702757555
404,0.059877951706928334,-4.59635396480039
405,0.05999528993929755,-4.630906406196029
406,0.059950546057055194,-4.602616683977625
407,0.06227627837860249,-4.673656193549032
408,0.05748111639380634,-4.58436076447906
409,0.07096758620432139,-4.639182964031268
410,0.06879386370426631,-4.641589446104192
411,0.06006969088596105,-4.643556482992339
412,0.06251297739351483,-4.681537083771757
413,0.05613283346917435,-4.626933465325042
414,0.06684001072599857,-4.646336802005446
415,0.05770879780665908,-4.688263112385046
416,0.062487052418518735,-4.641364538972557
417,0.06090466709050028,-4.619371913174948
418,0.06249714814869849,-4.673291823546464
419,0.06215212587052411,-4.62498700575923
420,0.05644322155234257,-4.742130450650568
421,0.07028675230165807,-4.5664256042154605
422,99.32087618954657,-3.1300449831543222
423,0.06648434136436021,-4.631161733159856
424,0.06498602055358613,-4.67323636089087
425,0.05973909004693231,-4.589267313700355
426,99.06031856234576,-3.0179094481734454
427,0.05767633065300768,-4.658891929800605
428,0.059275193634691296,-4.671780934270339
429,0.053178846248940974,-4.682082745275975
430,0.06154995704698796,-4.599708413863441
431,0.054583176459115444,-4.563362597821927
432,0.060443517779398104,-4.621866761017581
433,87.76717069548101,-3.070333606034655
434,0.05718561299306512,-4.631044955808408
435,0.06915397679628574,-4.647320633541641
436,0.0638748186438559,-4.608450919394563
437,0.06238318742934236,-4.6876463651390985
438,0.06359855701630875,-4.622374685309817
439,0.05502166659604188,-4.641695063424682
440,0.061402681512479546,-4.566043007089015
441,96.24979283198596,-3.0848916586503483
442,0.05706563427570789,-4.60486861827548
443,0.060450436507268154,-4.688597703343771
444,0.06043095964017711,-4.710108521247268
445,0.07178181877351945,-4.6259092319880155
446,0.06134262652688886,-4.6398082211890515
447,0.06203575701913943,-4.639809886679442
448,0.06630488904740746,-4.58542595235815
449,0.06296581514869629,-4.605079942025709
450,0.06528613349394159,-4.69860666479534
451,0.06258959325993949,-4.647576481426918
452,0.07216520996377544,-4.591274347592351
453,0.06681165597651613,-4.670701462696605
454,0.05942852402447957,-4.637455836943355
455,0.06324786536431753,-4.593864033251006
456,0.057859182086638136,-4.669471600691632
457,0.06300911541407335,-4.659716164971448
458,0.06064954572377627,-4.60091410580857
459,0.05930009955278276,-4.618681938829601
460,0.05891669315200551,-4.63029924826088
461,0.05818095389218094,-4.65960527381623
462,0.05749978818581082,-4.618858424561147
463,0.0573885906506961,-4.679582644871494
464,0.05904649938029691,-4.654156863243848
465,99.67068518318938,-3.1240097090318777
466,0.060174856657246895,-4.662509321784924
467,0.066993118318322,-4.670493926002155
468,0.06092228198745998,-4.682435933066869
469,0.0646924130861328,-4.653682022554009
470,0.05964913456053019,-4.657319575606121
471,0.059850160430138785,-4.685802811435992
472,0.0610734031511453,-4.715375722088371
473,0.05789447600753378,-4.747865089387895
474,0.05136294950101361,-4.654727283695826
475,0.06301349090827686,-4.552886055967611
476,0.058792814466076045,-4.686098148390107
477,0.05575288699644722,-4.628813685395817
478,0.05671713106150518,-4.641328851193368
479,0.065471628119766,-4.736788427651287
480,0.07066441315350529,-4.636189668902804
481,0.061992608569857104,-4.692067686953228
482,0.059619484396907535,-4.615858234983409
483,0.056990776093718505,-4.632086618704998
484,0.060893097334086196,-4.54980463690808
485,11.586036562286782,-3.3306481137288966
486,0.05752268561991903,-4.62771741826283
487,0.0704499807340916,-4.548531828690232
488,0.054567401638918475,-4.585867855277179
489,0.05966848538804905,-4.688696044867705
490,0.06321303835980244,-4.65296874837631
491,0.05639230632341655,-4.578719265652415
492,0.055126015377973105,-4.635330671645159
493,0.05981954039804894,-4.654388698307076
494,0.06069973889408931,-4.69720905807759
495,0.062462443972508656,-4.602912001748684
496,0.06230931791689551,-4.607532746447587
497,0.05692313887038644,-4.656689172835564
498,0.05261637025564511,-4.6457033876513005
499,0.060433109994649035,-4.678429310226545
500,0.0513427301935723,-4.639195191797911
501,0.06339535130912227,-4.682420987405719
502,0.0666849686863535,-4.611228994458598
503,0.05896388805583405,-4.5677085413609175
504,0.05861191226208071,-4.6565132749318705
505,0.057597309544592225,-4.618363721661629
506,0.05562193928448983,-4.567328719993794
507,0.055981840644547726,-4.6295980846011275
508,0.05761206384107184,-4.65985272433816
509,0.06928238024009022,-4.61867422007788
510,0.05814506592867385,-4.611918799254707
511,0.05744112924846778,-4.597505394620656
512,0.06484885750962294,-4.629544114795019
513,0.0633621255451003,-4.578359449253442
514,0.06689285270805119,-4.67623445172014
515,0.060765700641491886,-4.572464420217595
516,0.05778139646392828,-4.5559195900788865
517,0.05475405166272776,-4.655268495179919
518,0.05687782572591224,-4.728753978502938
519,0.05821120212441938,-4.578624255543698
520,0.055987582379766844,-4.73410723520071
521,0.06023061855848947,-4.664908717521065
522,99.38646109358396,-3.1290040731879722
523,0.05749263328227268,-4.568474716139847
524,0.06381805165358875,-4.616383441279118
525,0.057075610610331055,-4.661761849130284
526,96.26194782402162,-3.075753195237419
527,0.0596287461717057,-4.694005261599352
528,0.06567610571935534,-4.613108893261842
529,0.057561252824314575,-4.647719697495034
530,0.0664094296678992,-4.6042609624227095
531,0.05384083171821672,-4.627386439795427
532,0.05936884351716761,-4.690357737005295
533,86.24149631980846,-3.0954186602214646
534,0.058681806774436567,-4.553067358605901
535,0.050953732043723624,-4.603950496378404
536,0.05807192887487379,-4.649487573596991
537,0.058929594501755014,-4.711113031298441
538,0.06582355541799598,-4.6187924073042215
539,0.057669297546720455,-4.574375612603559
540,0.07092369261790299,-4.5627351805833385
541,97.37255686632632,-3.0774470662313322
542,0.05681387632673223,-4.594293748980195
543,0.055409394745449266,-4.619028065847342
544,0.05719451354491063,-4.64583664863712
545,0.06713312720330677,-4.6122605862109545
546,0.06912506683249912,-4.580427015865603
547,0.0583315155299199,-4.633000062087132
548,0.05436906912232712,-4.615175907076978
549,0.059479082482636766,-4.666951000145408
550,0.06313701213275108,-4.6888946238477285
551,0.05820053457219165,-4.57451898128621
552,0.06403803362056965,-4.676262475316081
553,0.05964935123739609,-4.704171649997249
554,0.07451901700661738,-4.672316776866143
555,0.05449987202935989,-4.664810168704106
556,0.0704213262084068,-4.563698928966447
557,0.05782138045455653,-4.630745019603805
558,0.049840918982888435,-4.7053983462870645
559,0.06116969358218307,-4.621941738387936
560,0.06303324234706985,-4.588961270469915
561,0.05035155709403204,-4.618327405529848
562,0.05806358761126751,-4.650975011187386
563,0.0666536732010462,-4.56637864533938
564,0.06232090026400437,-4.682364858400958
565,99.67068518318938,-3.1240097090318777
566,0.05334895549650516,-4.692427573046564
567,0.0623976559923064,-4.665263461971038
568,0.06494798670112542,-4.600243595338223
569,0.05471317569906043,-4.626897557448222
570,0.061687706587588764,-4.732249854361732
571,0.06296507957304912,-4.577454997717798
572,0.06432453317434313,-4.606388664710598
573,0.058176807902010484,-4.69171613072348
574,0.049413977050006636,-4.687656673199924
575,0.06275474191515606,-4.636930106414145
576,0.05179306103866485,-4.696121123934936
577,0.052948811805512294,-4.581915481848717
578,0.059727237861226655,-4.6816339354070795
579,0.056994329420041547,-4.7035636577205295
580,0.06618896426435902,-4.635714987785852
581,0.04928046293088398,-4.603078541028981
582,0.06523456230092463,-4.640165959726296
583,0.06200403911244998,-4.703157801731589
584,0.06925762145202977,-4.639807776985729
585,12.905522030095991,-3.187705774091719
586,0.058277271310662376,-4.625979498819024
587,0.06257278125135576,-4.526545823600975
588,0.05297539992415377,-4.572227215219048
589,0.058489660914171474,-4.591527295315424
590,0.06481537534528531,-4.589461046685203
591,0.06355550441204391,-4.619394728331997
592,0.048061578301486794,-4.6126118025504095
593,0.06120438792772373,-4.662811177606158
594,0.05540279165037256,-4.663772825476673
595,0.06354069054850603,-4.682751018654929
596,0.06321726547413145,-4.688118376343211
597,0.058543731015116764,-4.5957550170931585
598,0.05476990612032734,-4.61456582123012
599,0.06512091646628711,-4.682919782955173
600,0.048808501959160734,-4.5998780701569215
601,0.06383601428291791,-4.658507279515585
602,0.060960567515757944,-4.68219999258135
603,0.05468328736260592,-4.590317329335919
604,0.05838249639854137,-4.649814613119019
605,0.05995322170468773,-4.608701424368936
606,0.05343713883988886,-4.5990021899753035
607,0.059898831137878625,-4.62424746198548
608,0.06226985288998221,-4.589853579138537
609,0.06154702737056634,-4.683250251607247
610,0.06011084709201554,-4.62150747987118
611,0.0523885202880834,-4.622484118911191
612,0.055886889311895664,-4.600145061083107
613,0.06431296293671979,-4.66666013967991
614,0.06712273714744815,-4.634350497764707
615,0.06488865820795656,-4.659647085165541
616,0.07030520744920554,-4.605818657038507
617,0.06708686061285679,-4.589526116483874
618,0.058648395074323505,-4.631870660802838
619,0.06075255265700808,-4.623718827542199
620,0.058061926497143125,-4.574749497754309
621,0.06620697984348235,-4.661941293615855
622,99.08337840860948,-3.12383865455342
623,0.0676865987423626,-4.582416682663006
624,0.05705306464626573,-4.61802324614261
625,0.060600579682414335,-4.700494624972947
626,96.18179596295171,-3.075821466530364
627,0.061269734999835374,-4.700537063400299
628,0.06776308027263223,-4.65580546955106
629,0.06061433223951051,-4.603327534482474
630,0.05292211083594175,-4.616679150380177
631,0.05847059626583129,-4.704350058604345
632,0.06786815110906001,-4.657700882096482
633,89.82480288969305,-3.0761115186325134
634,0.06821279258880508,-4.640910289149344
635,0.0554248801187035,-4.670149253087008
636,0.05415022753452051,-4.6686521577798565
637,0.06223254421317104,-4.603121127430468
638,0.06056000320162312,-4.60150663348298
639,0.0665196936766123,-4.544850679701264
640,0.06112191127768493,-4.62898459537917
641,97.52110166383525,-3.0750375556584704
642,0.05822846488947451,-4.607706697499861
643,0.055274992156279686,-4.6378791285804075
644,0.05641884726892691,-4.632185878048523
645,0.05961514894232302,-4.658809196993355
646,0.061105135546222,-4.6219127375943785
647,0.06723204963506091,-4.62629660985689
648,0.05572654377462745,-4.624545819530813
649,0.06359485520879377,-4.7060924077457775
650,0.05898450423391217,-4.651218582623374
651,0.060400372703233,-4.554181133059101
652,0.06803535509108363,-4.680426999360528
653,0.06084686958140407,-4.700448100103284
654,0.07302056021734353,-4.678204157230966
655,0.06090269092304712,-4.6233610339961215
656,0.06090484725782566,-4.65402722439705
657,0.05897592628519643,-4.5791745905556525
658,0.05110828582522481,-4.680494871165551
659,0.06496560868720537,-4.643025640271339
660,0.0656507804106941,-4.65019336538557
661,0.05642460395290626,-4.612410899665609
662,0.0607879441154798,-4.733685181867634
663,0.06507803407353847,-4.63889388242143
664,0.06396774932063617,-4.646352684618138
665,99.67068518318938,-3.1240097090318777
666,0.06567171230679095,-4.709233102149677
667,0.05921260077946337,-4.669939097924022
668,0.052465197473574594,-4.627670634566739
669,0.05869634759643624,-4.651019940284813
670,0.06450267614265627,-4.634787279668093
671,0.060657140484394745,-4.638862320354943
672,0.05517605120658671,-4.62197699131088
673,0.057629983415148335,-4.762972191035236
674,0.05839938899128747,-4.697561107747214
675,0.05918739142443391,-4.687570952996874
676,0.058218238334779085,-4.555143325839487
677,0.0664487577222585,-4.634842193340916
678,0.05887960695164855,-4.642982009706328
679,0.05348894590119786,-4.651702774866885
680,0.05632185434406285,-4.6399270546797275
681,0.05642926613912631,-4.652661169387133
682,0.06635665589158722,-4.643428773350459
683,0.05778929800969563,-4.614874925334471
684,0.05960404772359917,-4.59534279468559
685,11.565921571994798,-3.3369945238208354
686,0.05894259138995671,-4.7023748443361155
687,0.06944308595355213,-4.565183239840584
688,0.05398180349382201,-4.715727209199483
689,0.06402901349193844,-4.607083216782949
690,0.06493527460141968,-4.5743672305175265
691,0.054306146099904015,-4.594370971461541
692,0.06475119874588073,-4.5842970898912485
693,0.057662828661316966,-4.6346179579391835
694,0.06562307759876981,-4.588075637853952
695,0.05744271382968557,-4.629082004856565
