,ki,kb
23194,0.7437576891908944,9.965922222586853
24355,0.8981472848770996,9.993862403324373
15969,0.6470472067807594,9.957172193981387
27306,0.5265636446393376,9.85464843157298
19741,0.9176036420105724,9.978214289094295
27617,0.42537587480611166,9.909916748629097
24128,0.5682732881290303,9.963410379881486
19656,0.5775290279683571,9.821194927898464
19822,0.6558674654587786,9.888427893265076
27327,0.5883213292178434,9.752477939953032
21949,0.5815553637658036,9.73074225579767
21627,0.6259296599963382,9.969451189795352
26293,0.7878820116285704,9.843012409279083
24355,0.8981472848770996,9.993862403324373
15984,0.5933757895920954,9.961472053634601
28475,0.5864157686505306,9.818804417334551
21247,0.7398558827045959,9.703852142175903
21799,0.4561603536516845,9.718448054820714
21215,0.6264461914854029,9.955386595897219
18367,0.5271218605320285,9.93026648896295
17849,0.6628205626009613,9.741165404593747
22173,0.5842610826397597,9.91158806055735
27078,0.6234449609591108,9.832819854923653
15825,0.6470565508653386,9.796859509241335
24863,0.39965774520288366,9.927487112654461
15913,0.8649453131279805,9.952772502638057
25052,0.7335219978221311,9.902965323645835
22848,0.6250300146944617,9.701211838558944
25014,0.6940827665410063,9.774381906496323
22015,0.4612172934013706,9.922049919993492
17806,0.5563532919648847,9.96187656866484
28358,0.5866548479824292,9.8986692057535
19550,0.9063992911557828,9.943938934119227
18963,0.7406989424982727,9.894979643142777
28321,0.6180345778538234,9.662472006537703
19364,0.8696650776077448,9.764171172899959
21962,0.6066209816595808,9.806243974388627
15636,0.5985003616985869,9.956114373307669
19835,0.6767581721337662,9.976618858947417
19898,0.5141032323069725,9.805265882157348
25143,0.6707694993238411,9.93757070356838
23351,0.566457763728418,9.764593318984431
20810,0.5823870324402316,9.922581794709883
27002,0.8605335163977831,9.992215311845303
24428,0.5766563218709042,9.779924968856392
26532,0.7245532763486268,9.930045741705262
26957,0.6592657407106115,9.68538459701545
26059,0.857526396152843,9.97221446521782
22748,0.44958861104533315,9.959865141305585
22530,0.5606198962418196,9.801496350272801
21369,0.5718612572276333,9.77227760855583
19157,0.4930476079981662,9.647052354670153
22268,0.539280400611822,9.932146145302077
24135,0.47052091213743685,9.896087478280133
24722,0.6272968407015923,9.918104826538073
23375,0.6962891732462457,9.974240870079978
26439,0.4446958544829462,9.908684027899884
20696,0.5973672542812108,9.959258414409431
21504,0.7264847533639158,9.902832017999648
22144,0.9118237220257777,9.844013786956452
23760,0.8864608689658485,9.67489611193208
19006,0.5307144810098389,9.633373262359235
26260,0.8287259533994386,9.875985945351777
28227,0.663006873678615,9.980257771645858
28182,0.609435148075065,9.926482779981395
25319,0.4553344265927655,9.730117445941536
25610,0.48124557366593335,9.858185308218038
15182,0.7850134614058455,9.925947610950088
25354,0.7078548135372498,9.955296983777975
18670,0.5661676848937979,9.82327300331917
27032,0.669662778553536,9.835106046772664
18670,0.5661676848937979,9.82327300331917
22765,0.649328019175815,9.91409546006113
25592,0.9397234947190884,9.869482854974247
20406,0.8988570540963574,9.55337205580578
23877,0.6473894941348243,9.882792894357728
20157,0.6022849914844937,9.613819403760258
19536,0.672609713758054,9.952532502935924
16048,0.6955807741692388,9.988989710163434
17900,0.5740608513917628,9.968591962489757
18238,0.5954058721255265,9.900384840621168
15616,0.5089375446044185,9.901985664540653
16626,0.6616180527487083,9.778534086026728
17590,0.5558710766849005,9.775610917904872
21656,0.5460406641235167,9.685350841146642
22816,0.78248835857263,9.972750339936349
25298,0.6558470261143818,9.840625563422133
17857,0.5214314544960736,9.918341551213624
22426,0.4965382391249651,9.927250045246268
17373,0.6421096958426052,9.883502634741655
19980,0.6378221113978365,9.71122959392904
25061,0.6763526040179239,9.639413013434972
21772,0.5124136158730552,9.624995251746206
26088,0.5438683683577077,9.846846878239498
19487,0.8293235647645586,9.826817931371165
17525,0.628229020667665,9.8561377779909
24292,0.655147781732289,9.926301927565682
24217,0.7903177339175798,9.98167500257962
27484,0.7731706635966121,9.760633548357417
24728,0.5603923540236533,9.981450933353088
15424,0.5915305705973244,9.929372831022794
26907,0.8824188855959526,9.984290125859514
17754,0.46397713305919636,9.916355845786123
22803,0.811825643939944,9.643389271922103
25851,0.5217395078007122,9.837235644521247
20490,0.8581771930068491,9.64937956931748
25427,0.7370114507735973,9.894783114757939
18252,0.4705539584612899,9.965131818621977
18085,0.49940101218599053,9.8677354777978
16936,0.6280091781398318,9.970642328388873
17978,0.4587310213073267,9.835183138758588
19933,0.755926703913541,9.610911792470159
16183,0.5470587000388861,9.994892966073962
24124,0.5413231025333056,9.935340725385178
25806,0.5474878796824949,9.747506401808979
16647,0.6371745544988168,9.813283241677091
21930,0.5507649138466109,9.942357946392812
17744,0.8920080190139418,9.660369610066992
18030,0.5831542995603032,9.942405102583114
19525,0.5773183140355522,9.770881182553106
23002,0.8485001743958109,9.985266028716836
19452,0.5556695673193695,9.991006759586114
15346,0.5803766383382474,9.918236115767911
25420,0.8728609042717603,9.45499039028569
24203,0.6962964390310855,9.684300311808194
15715,0.9570979231448438,9.94781683037215
15816,0.5568538796321214,9.596300896131948
25538,0.7517667410820074,9.974045351599193
25654,0.7433322192646209,9.956847767349998
23338,0.6099570563512183,9.467821170693782
23125,0.6288205744135654,9.716473541403358
17659,0.5119898723510881,9.917826483519537
25405,0.5342258406825985,9.988039033546595
22797,0.6774025801426463,9.991082117152756
24466,0.8419256693628728,9.86910621406666
24581,0.7201633576921187,9.612411732471891
16625,0.6417933843779355,9.990301706999572
15948,0.8106328253025131,9.944299257950577
18302,0.5650028310633393,9.780351418412401
20522,0.8209030101847399,9.823525001706107
25271,0.7239621530454035,9.994075207983926
22787,0.5973189724076986,9.94939998009345
