,ki,kb
26209,0.5885933287641704,-0.6628728148870485
28019,0.5845241246085271,-0.5709733505033021
19137,0.5860135612626309,-0.5098173485999347
27380,0.5935484598491236,-0.8421184952438097
17349,0.5686579165367484,-0.7469473085275603
15123,0.5751019847040622,-0.5473581684068634
27626,0.5789268720174822,-0.7107360863982753
17562,0.5613210795666493,-0.5740152204017932
26273,0.5858729870690021,-0.8581631538504872
28286,0.5693421205484123,-0.9339323641469465
20193,0.5710704164730392,-0.5994180716723437
21257,0.570306500710909,-0.6617074627379188
20216,0.5840913637752748,-0.5041063475174508
27374,0.5798433547220856,-0.7056519522905471
17142,0.5836415781027854,-0.4680914508021903
15809,0.580896263659838,-0.7597713964620202
17515,0.5819192890419548,-0.5085563766878399
15196,0.569705219754967,-0.5985998892349942
17467,0.5632315163866134,-0.4135276839101089
21075,0.5830321737170757,-0.4951546113364787
27158,0.5734749487387295,-0.7017256352672276
27954,0.5793766013385583,-0.7662275034491515
22805,0.5797444255878724,-0.47414099802598864
27231,0.5741993214522345,-0.555043737769252
18322,0.5685636753266247,-0.6964343641636985
26612,0.5848702478757906,-0.5681965813555967
25762,0.5792683438660042,-0.5506264939299061
20162,0.5762415085092619,-0.7992996747475063
19892,0.585370826005748,-0.5469607815393125
27026,0.5744142508360517,-0.5417182304715563
21761,0.5844537813323544,-0.8429072801130754
23875,0.5883305027650831,-0.8261047811229699
23762,0.5820275572166743,-0.6807645365264237
17645,0.5789619103622916,-0.508871022381234
20907,0.5858693840932924,-0.8676784175874003
16956,0.5841054477215009,-0.6979217253199508
21367,0.5957529552604932,-0.6618079857972546
18982,0.5934115716272834,-0.5582342358825889
18095,0.5915656981478687,-0.5815816758003229
22098,0.5728522398533425,-0.6111594463958145
15366,0.5691416694714461,-0.8141486216581201
18667,0.5751994676607538,-0.6528405972476532
21303,0.5682031413689901,-0.819928629710361
20941,0.5699814242423672,-0.46495399704521784
24798,0.5802508896706076,-0.43672602109297143
27603,0.5721693469990593,-0.5967818480392518
16390,0.567280371878449,-0.8800558717895978
20480,0.573248923099395,-0.5424971051175133
22172,0.5861614295719704,-0.4711313273954768
17462,0.5772342892516803,-0.6485128847227902
25050,0.576030062349357,-0.4737124267869543
18808,0.59123955771356,-0.5608775453715109
19290,0.5838948297797291,-0.4963793508668185
28442,0.5812098230080434,-0.5970340132536635
23881,0.5936889728014006,-0.7727182703400228
28314,0.5884582602672068,-0.6496374926304519
16265,0.5703067793766143,-0.6306382688289704
17080,0.5898065466392215,-0.6096861959130382
24110,0.5661381629527847,-0.5618626182102193
20541,0.5915712123327155,-0.43034443133644035
22408,0.5826704532808762,-0.5324117108043461
18408,0.5914893572906315,-0.8248435922213722
23006,0.5699259828375643,-0.8870328541309408
26415,0.5924156091667826,-0.5923952021489799
19631,0.5771130671054068,-0.6778794617457422
15986,0.5836734982274648,-0.5861628585317817
25700,0.58626706533767,-0.5294013483770452
20606,0.5936067281553304,-0.6883357052452815
26998,0.5885065564172777,-0.7480987778481061
25273,0.5887149265747733,-0.5765008612848544
16711,0.5672075200555732,-0.8369198567574075
16498,0.5808537934569624,-0.5405455877828198
18248,0.570714484112135,-0.5885863038748236
18263,0.568303456124961,-0.524468003512984
