,km,kf,__lnsigma
34,4.0024803617747246e-08,0.3787371476322739,-6.197153355674272
35,4.612511568826518e-08,0.3874705092787217,-6.098547209129381
36,5.310241489268229e-08,0.3790696188181512,-6.193963834698715
37,4.8452302016283335e-08,0.3834775904650346,-6.173430685649631
38,3.9388011718337695e-08,0.3855294398048437,-6.2114919056404885
39,5.503745211099867e-08,0.38077936289990766,-6.2145711046479235
40,3.4429824134282054e-08,0.3860646862509038,-6.0956671947516
41,4.6503020888186774e-08,0.3845465628039612,-6.177071268978783
42,7.150660139854383e-08,0.37628944389922175,-6.2008927403198335
43,5.251101587380247e-08,0.37981004899865856,-6.13497402801705
44,5.948254908359312e-08,0.3672192843872295,-6.165462357839829
45,6.639977606267277e-08,0.3785922859843361,-6.082231090352092
46,4.3031221639764135e-08,0.38539466118449095,-6.091516340680878
47,4.5312104423943487e-08,0.3894460009885274,-6.051663948655113
48,6.436182686040103e-08,0.3757521269008115,-6.138318742450561
49,6.232467265716299e-08,0.3802114710109225,-6.157787517243726
50,4.1787644940262875e-08,0.37968350092819997,-6.0572872238221205
51,5.0913075469728277e-08,0.3748655651689759,-6.2552349674957615
52,6.390832449789261e-08,0.3783016448030281,-6.156240836378041
53,4.539730057957031e-08,0.3784485929925017,-6.233508938232282
54,5.1384563199972934e-08,0.3815422406710032,-6.179175555615467
55,8.773559204322233e-08,0.3691619270035006,-6.1108474605564505
56,4.5332130927929524e-08,0.3860172061731536,-6.020920257997149
57,3.445885620346551e-08,0.39010255343398315,-6.121568175510601
58,4.8064942016078864e-08,0.3836248981815268,-6.258388443894645
59,4.835679382612238e-08,0.3793288071206899,-6.184818003828126
60,6.361296571794085e-08,0.3744153114290977,-6.203173519011061
61,4.3432441462389145e-08,0.38173971953138436,-6.165257220157603
62,6.158393565949198e-08,0.37111133697845683,-6.14867986501306
63,6.690974185785678e-08,0.37581324057668014,-6.1459481388668005
64,5.419131565629792e-08,0.38066638203938763,-6.190850726266555
65,4.88947403278717e-08,0.38026516974205443,-6.187172308604732
66,7.779848121645828e-08,0.37382809748406,-6.114360673239176
67,4.988343009467026e-08,0.3815755242107355,-6.206045999740501
68,4.921943686555354e-08,0.3775693959737921,-6.248814749443439
69,4.578044558716005e-08,0.3775394070588227,-6.193715135226721
70,4.774292870520817e-08,0.3823091546996718,-6.1575552790995065
71,4.0818784855004553e-08,0.3888018008316113,-6.1560337994059875
72,5.751887800471704e-08,0.38027363030147016,-6.191173754163499
73,5.07537411991366e-08,0.3819095716221184,-6.121073319315041
74,4.7976345242885956e-08,0.3806850202783403,-6.119836479410838
75,4.249151436787726e-08,0.38593911578660045,-6.129463493596967
76,5.366692513092189e-08,0.3841397643790958,-6.104104376334971
77,5.433326073353695e-08,0.37449839846525945,-6.12561173440857
78,5.563122858918127e-08,0.37979519411423046,-6.092728957834797
79,5.416639440419884e-08,0.3811683038009659,-6.0792565560124165
80,7.304185450177438e-08,0.3714104336249047,-6.156906769065369
81,6.452216044779384e-08,0.37515507520345615,-6.185463758057164
82,5.4326251457353716e-08,0.3794643178711086,-6.126275072387525
83,6.673572041096674e-08,0.37581079982461973,-6.131032827716597
84,4.328496057598211e-08,0.39029119157436415,-6.303255099300568
85,6.431916175750921e-08,0.3821860283423295,-6.119017417003536
86,7.976475826492832e-08,0.36930132172961155,-6.159608999358449
87,4.724757548586982e-08,0.3850668934629975,-6.143367013776307
88,6.988840807787413e-08,0.37717693379278994,-6.155834500517753
89,5.001003354325472e-08,0.3840448174882439,-6.186557276243561
90,5.975352427940858e-08,0.38224115041882745,-6.186039284280564
91,4.1486735293227174e-08,0.38413563747793894,-6.142261523002917
92,5.7615615806131464e-08,0.37925133757078344,-6.151220373103026
93,5.598640097417048e-08,0.37866580378053627,-6.142015086480231
94,6.182464123646451e-08,0.37619543759122814,-6.22793759158831
95,4.600620254988661e-08,0.3795824384275807,-6.188510405001368
96,5.4447525711254634e-08,0.38073872829058664,-6.2127704055859825
97,6.451568735852834e-08,0.3762706697102482,-6.18057612416233
98,4.026958840107416e-08,0.3836218265132522,-6.1266361985413464
99,7.349400511390125e-08,0.36992496016804605,-6.146003289884205
100,8.450006308017786e-08,0.3672460243519238,-6.21735240938351
101,4.18229431840557e-08,0.3821139303886889,-6.22752521642953
102,4.987690736447661e-08,0.3815056059115499,-6.17669359081017
103,4.770467476723333e-08,0.3841357715102085,-6.096743583122773
104,7.11350335124456e-08,0.37769695911252166,-6.202263718566507
105,5.377866673749483e-08,0.37736658096700704,-6.1915059763112374
106,6.337686469459106e-08,0.37318843057642237,-6.1897875556902795
107,5.197747086692991e-08,0.38028390852399524,-6.184334300844292
108,4.9425517885391605e-08,0.38252359961626187,-6.114023975800381
109,8.416553449044602e-08,0.374076602001453,-6.046733598715282
110,7.65789285429389e-08,0.3702694510595155,-6.096529435259297
111,4.331691807213628e-08,0.3841155328549696,-6.21065387732619
112,6.274476104756763e-08,0.3764262739006569,-6.1461501415190565
113,4.677359043875014e-08,0.38846152360432257,-6.139379511266143
114,4.678138165184528e-08,0.37692876140618553,-6.127729934063702
115,5.833162117388247e-08,0.37599005752926745,-6.0886990155663305
116,5.494040476446976e-08,0.3811897578585852,-6.202037169910415
