,r,b,tau,kk,__lnsigma
19842,0.010760386530219084,239.05155512178618,30.69317266492998,-0.0004211083222763064,-5.1797435365904585
26686,0.010631889251012782,222.9702340088371,30.190585321772236,-0.00040028212437799126,-5.002006542865842
21360,0.010897792703951694,222.36121630430156,30.20471141177705,-0.0004229055379655069,-5.225099186111062
16025,0.010695253369345643,264.266595706715,32.24554002870132,-0.00044901109517395897,-5.094259588116362
22995,0.012099913266684458,198.21308048726434,30.428816246845738,-0.00046434394520383516,-5.124894776028626
17665,0.012116480433140063,200.14284305989662,30.227108665593885,-0.0004796992186333102,-5.093485388270781
19504,0.011741916418703554,194.20990524838646,30.257903254055126,-0.0004003036996185943,-5.01002988594799
19379,0.009921053766810897,266.52707489993065,30.575361402961313,-0.00041797398282381287,-5.114800938373927
21485,0.010175224591793389,262.59177664382173,31.152151000098392,-0.0004149808191224934,-5.112612877261986
16926,0.00942086876225431,266.12378767077826,30.354719452309517,-0.0003555105490090782,-5.149168144145992
27211,0.010738178323980208,220.6850384218964,30.095320875288227,-0.0004144374566125992,-5.247043939133613
23527,0.010395395982145011,248.77018880402545,30.812466484021506,-0.0004040777492617038,-4.945481295839275
15591,0.009679339722943636,252.91743501176265,30.064158966745147,-0.0003560670348752691,-5.115248764043848
23876,0.01049471391373058,283.59709020103287,33.111891513441364,-0.0004179392586680807,-5.045455899235512
17711,0.00962819527617547,263.9809579615133,30.458785009438536,-0.0003787930858039294,-4.952250450885656
20621,0.011462837759627205,211.0289388758162,30.55790620443085,-0.0004304906401827942,-5.104772013972617
16581,0.012764743308297159,189.01084225321608,30.691124212702974,-0.0004806255922319476,-5.128164342321474
24523,0.009805666161978518,258.75058129094646,30.434088445245067,-0.00035610321681871926,-4.969034744652555
18265,0.012622630126440298,180.35390695899054,30.30085861899735,-0.0004337152819341818,-5.196400400314914
18405,0.01139550928539306,221.12992682220562,30.701111322260548,-0.00044894152546148824,-5.164094356499501
21182,0.01003535504614007,265.2532944614402,31.40305981752299,-0.00038855415677258113,-5.179222879518365
25779,0.00991211476762406,272.3329349440986,31.35621198427146,-0.0003849566033535243,-5.2020928362061865
16596,0.010039924829750163,245.33788461641913,30.75674032191096,-0.0003846749273406676,-5.016747193655503
22877,0.010358118556727743,238.66287440670573,30.54340547474691,-0.000398313779190311,-5.196489853341336
17054,0.009956144053904565,279.89419236399306,31.686576475370384,-0.0004089401636866259,-5.18584162440825
15937,0.010983888232460489,240.52076342439156,31.223144859563135,-0.00044142442770089504,-5.040519205399409
21663,0.0105926580264071,235.1971923484791,30.526180725757925,-0.0003929023008851177,-5.1277989072158965
22446,0.012153759777798886,196.3862636130401,30.192350536712834,-0.0004517798807319626,-5.201551775405862
25548,0.010279333073735776,252.95739979785407,30.861408409272908,-0.0003999063365771531,-5.200940695254805
24725,0.01030808699244724,231.9401444331528,30.262497737277137,-0.0003754560469564693,-5.106072457647408
26086,0.011409979658604127,224.79781802328392,31.475869465725935,-0.0004379017709061756,-5.055020319169515
23600,0.012092456615182753,229.3167703005661,32.52059190963814,-0.0004971462387204691,-5.062620801431621
20445,0.010092007845952301,261.7240565768867,31.23306516484421,-0.0004032571311048468,-5.077517270573294
22550,0.010184988263076606,291.2356829710367,32.93073560465553,-0.0004209226318626255,-4.958648151002561
15647,0.011770279083858845,221.69069857547652,31.599230218290316,-0.00046010501199371607,-5.116094384179433
17844,0.01157730730541743,210.4060505744439,30.646962653514606,-0.00042515257472410634,-5.192393119342097
27564,0.010206667459905554,242.8309219500775,30.29971302753746,-0.00040159071932012355,-5.044680144014522
24854,0.009762660332096692,268.2245864992603,30.756664207725084,-0.0003556341386227677,-5.05814576024538
22924,0.011690209085341977,202.0398909773233,30.173711361931534,-0.00039923099539719656,-5.16292549363358
17190,0.009924617615973897,260.49390189791217,30.248911944864478,-0.0004145875495474792,-5.171134216283539
22215,0.009978838450729874,262.63085380278426,30.818470132551887,-0.00040794464836702016,-5.113877998823642
24620,0.009968942839508629,273.44519971024795,31.95472449161368,-0.0003837789204145977,-5.078111352801755
21005,0.010488848260459033,232.79259280100078,30.60277330988491,-0.00038350005501327806,-5.1587068807633205
27541,0.009507721619210744,265.62054382216087,30.092340702200293,-0.0003764622286992792,-5.207256604753208
16466,0.010177040888245382,258.2454377774578,31.470936312768977,-0.00039866211232421063,-5.105566705548684
23956,0.010937340549160138,229.83697163646957,30.644512380541887,-0.00043049282717948895,-5.172654840125248
24921,0.012063249301000467,198.279116024346,30.170585286500753,-0.00045246979975195145,-5.028148134933954
22814,0.009514279444391597,289.1011769171113,31.331330023497486,-0.0003992986166312144,-5.130938585961301
22943,0.010924111319710503,239.3348903345816,31.362355332337923,-0.0004276186005046272,-5.148818594062134
28363,0.010987390397860373,234.3326681143726,30.61632734181899,-0.00043036779201798014,-5.016781984247702
25144,0.009825096532572708,259.2741088695616,30.53758114901766,-0.0003714992156396801,-5.1055647143617024
25339,0.011818321691404593,198.73937832801116,30.085432365190407,-0.00043558352114907113,-5.144891269054367
15559,0.010776035158699342,227.34843728324392,30.092586543495866,-0.0004281097953478095,-4.989249031220276
21770,0.011808105922734746,217.96030639905183,31.796582876249502,-0.00042384913052438515,-4.949238990809914
15643,0.013489706739792256,179.5283468311041,31.624724576653122,-0.00045697403602747974,-5.066056385691567
22007,0.01052292750509877,252.506612002738,31.369613851676878,-0.00041812751808901707,-5.123590261298211
22610,0.011909447192632861,196.09315605052038,30.413051222494502,-0.0004126120070189076,-5.122246893542873
18676,0.011353712726027828,230.65967057260042,32.09424344346826,-0.00042639001145665574,-5.146085595600909
25816,0.013228583993929484,175.21324143730163,30.78990067662618,-0.0004677141640591742,-5.046004220199042
28386,0.011031124416189314,221.57908425150603,30.70009299220027,-0.00041443414171842534,-5.13668747630379
24427,0.009956267188459045,271.1623125370898,31.705618747460537,-0.0003782843982720906,-4.984005205421586
21418,0.011337523745606518,235.45142302714825,31.617670650715947,-0.0004621816399089655,-4.984176624192087
17057,0.010074636561671008,239.12241873534737,30.05922314729795,-0.00036351963089300236,-5.097938140470995
23155,0.009948656389322859,253.20421410669633,30.3306007672261,-0.0003898357554522512,-5.117639822098655
28064,0.009204156020223607,281.2320416655821,30.142277613545875,-0.00037899400750640507,-5.061669734496714
