,r,b,tau,kk,__lnsigma
0,0.017229166201523476,828.0047450541106,73.56366855355368,277.4782103864464,-4.179676950529977
1,0.024249765327198226,750.6470493140457,79.98466993756216,128.6526521049983,-4.304778796527503
2,0.021595502963905704,565.2150626328254,73.68877299237195,43.398965112616054,-4.24042096077114
3,0.0160289606549188,769.8263860385405,66.32736438259498,63.65138077523804,-4.168795763593529
4,0.018360570777742342,532.6739843055698,76.18815674574971,419.1707440279392,-4.320229647462396
5,0.023303085971503552,925.4294223068925,83.89921531764585,23.28156001151791,-4.330949697710758
6,0.012209772066652174,885.215524077285,62.44509336293939,-6.814684542702423,-4.140846794858435
7,0.023584615656759077,469.47773121252635,94.80911545951083,873.999529926961,-4.309322357201475
8,0.017028231565596297,882.5821959562292,71.88202096307518,64.72212579815186,-4.363441343258701
9,0.02240392326170617,758.2827272620568,77.5244923812401,103.792420277221,-4.192353680316253
10,0.023340808517646805,515.2931266423989,84.83920123462697,386.9115989563279,-4.2289884720053506
11,0.01624248368908418,856.0320302714583,76.3362116227069,213.79869420781029,-4.294600819485185
12,0.02180356786121681,762.0678256808238,81.60153483921411,266.305246548912,-4.410236468657127
13,0.02043959869995194,606.1127016815836,78.88865269533879,238.884447823279,-4.285524486838933
14,0.022374751209604138,562.4321880806324,77.17317944151183,175.7135294076412,-4.194303219002487
15,0.027192079741782775,730.7588642839489,104.21596935269274,885.6855762165071,-4.293374469712395
16,0.023978639151646036,520.4652996212094,73.53036480598199,72.15404860623698,-4.1857981275545155
17,0.02061537569486075,943.8380486062357,80.07942930805896,117.99607293756745,-4.337274692913447
18,0.015554411742124869,610.9608702685326,67.52320639886884,156.2626568909998,-4.340695774784947
19,0.019555214465014122,782.6284619988783,69.75895455977697,-20.08247508387143,-4.138778626237274
20,0.023239694943637607,328.7029380534351,86.15030756792993,567.6241031843805,-4.387514403884197
21,0.026185622893950565,407.2351043125388,88.43226470163998,440.01777162985445,-4.305276691814013
22,0.029119491462545853,342.0447046447335,66.79591132087413,5.620213434846775,-4.15350569074132
23,0.029024345569347756,536.0094063646266,83.41479158639379,198.59979808902875,-4.259316023421966
24,0.029835327852186407,405.23985012034564,75.19836025925039,30.878278878480387,-4.1430003873536645
25,0.01890374163677195,773.8790219944123,72.79554158439201,31.987900402864234,-4.29205010650901
26,0.022282121910164415,579.1582500283445,80.31228831877971,277.7405041732888,-4.269013620578185
27,0.030941863527069843,741.2137101433864,86.9649203074345,47.98390917652554,-4.254628696798535
28,0.02296690214803121,470.08407805684413,76.00495963636072,224.53986805828146,-4.26606232912414
29,0.01725504245640173,627.7864774082778,76.72739802822065,511.45924308034205,-4.234277318544902
30,0.01759488919502296,652.3029058554399,73.56598609669894,254.80172523861924,-4.244278133254265
31,0.02158056191683906,619.6642870485583,87.02270656928559,490.4606492894428,-4.195325685606335
32,0.024607293679793054,541.9500496109267,80.88698351320159,182.78432542222015,-4.424887193194471
33,0.014198547011918033,624.0113599841494,59.92262254357251,31.08670007814024,-4.203402651675787
34,0.022323527406351313,629.7912947054571,91.20826416979492,489.57430765883475,-4.263396660186338
35,0.02456569296543828,326.92220564916323,72.22979257328537,188.95401551980862,-4.330323191345668
36,0.024354206019795592,443.75697298386893,82.83994255715037,401.6177539942831,-4.364522910353104
37,0.02245589204546393,388.0464335755791,80.32616021551318,293.1218370762364,-4.314743471053259
38,0.028111492047748977,559.6903490626001,78.01758555678143,54.896141344644356,-4.301629844710699
39,0.02268273159397665,676.2525581739933,79.15895819206278,138.0276149629855,-4.30487127541038
40,0.01896620931243151,771.7782461577347,74.23379880559729,76.15703515285117,-4.426182330493334
41,0.0223455410086523,945.5701446373391,93.45988702315609,360.4600020476405,-4.318831997828357
42,0.01844496450306048,659.8932976337599,65.33575868474554,1.6618500544291095,-4.120739242196095
43,0.024224112169356216,260.6831948448755,90.32051013120801,839.5532153805666,-4.176756031969409
44,0.02359675286713943,708.6773320757773,94.5069954827228,617.0742011348807,-4.3124712051762195
45,0.02318661003780306,679.611085352039,75.1441657858199,5.397322282017456,-4.200327499616332
46,0.026510047537095606,471.69692121230537,74.66215024240311,20.126819118921617,-4.275007425961208
47,0.029562427239684948,605.8902542094468,80.28154492502748,31.89127721648731,-4.498284654519145
48,0.03080541180104313,318.5433229617291,85.38605028086992,302.17813630419846,-4.263705816517729
49,0.016263175760767835,989.9171307154127,71.68027775466702,62.330368474211355,-4.210145224015019
50,0.018008295427355703,950.2944547926129,75.27111819778625,25.12517352689332,-4.275115075665567
51,0.016903269664823375,858.432805156133,66.057376161364,-36.8664643900816,-4.625475122322152
52,0.02029266176183535,629.2112481768515,71.86362263531616,77.64077434572253,-4.234690665811166
53,0.023716443812428333,412.7415633994699,75.35630994044598,185.55351958017073,-4.238224110097792
54,0.019097787804941514,773.135480738724,74.99579436180808,147.47112311759327,-4.207887868200729
55,0.025686408157361056,421.9450627568243,86.89490844613128,430.27275293208396,-4.175514518172561
56,0.024921532558162457,565.916929540524,85.65073587684998,232.01265862307292,-4.262718837140017
57,0.019970978108527656,668.918303552759,85.68067209854595,466.2262398277126,-4.375011703019354
58,0.021880422057610295,979.4554172856355,79.8254429010062,12.012281146464666,-4.432908626850348
59,0.014597406310156914,545.1998601142865,71.46276640694039,421.16212707409017,-4.34215480862961
60,0.02745259384163659,530.166441926892,86.01260635648067,320.00447725999976,-4.223840409416494
61,0.01916050429142402,722.8571720868262,74.7495502598479,45.06964236949841,-4.351410072532653
62,0.01719273250677042,890.6611471542873,86.51768350426923,608.560717509174,-4.4409447633696315
63,0.01657152216970091,739.8784092212145,78.70794503437531,475.4597734501745,-4.180229374044282
64,0.01692510723128598,712.8762777787103,71.73113120481548,64.56882292989945,-4.420573713562988
65,0.016281215775396526,857.4436827279471,79.40849860921946,357.09519574867045,-4.520318401006813
66,0.016912755320214964,430.1598466779214,59.269879646417046,6.643976970332801,-4.195923038587268
67,0.018200597875764914,966.5000295918994,82.21396369678205,307.8356626110552,-4.2338939779272575
68,0.015788752157380993,657.7460284928457,75.49343203262059,330.58032571903465,-4.360797130763963
69,0.020135966860417753,701.875528129449,87.8871232162244,599.8505235508388,-4.531493067083108
70,0.027179370431180724,778.3668381613268,78.3043941270515,-22.84633912013983,-4.276652212885257
71,0.019572656775770397,698.3180252847445,87.46065107068495,527.5007875441197,-4.296937832888848
72,0.01858116769174375,677.7362302649656,68.77240204564366,5.252156484757057,-4.3818575797283685
73,0.022782559835771862,649.547296239914,75.40786977977959,80.23715534468482,-4.374107756128679
74,0.022472082858433783,563.8463004978566,76.11896050694361,72.40545210703586,-4.255119403614625
75,0.02021261627379952,987.1543377192457,77.07919564615742,-41.06011326632006,-4.335543081295998
76,0.02581857059148768,260.26947895804994,86.36430495943742,551.5698912526216,-4.2670358049886
77,0.024443259071121118,586.9342061369199,91.13689573407402,484.51498922550974,-4.369249811145566
78,0.022236876412404048,447.72882803766055,87.95870210444026,682.1597881097816,-4.332320389513992
79,0.020871319892002464,600.0610792234426,89.51703907248356,583.3757025323237,-4.232844882654508
80,0.02559021919182924,468.52605948563775,67.22828089172873,-11.261806742764861,-4.1697471248223
81,0.015621074423595175,528.5873319088948,83.30752377978718,804.036725523008,-4.3416821192769115
82,0.02314658869088421,475.99772433420117,74.49797037546486,138.598871000352,-4.253738078717832
83,0.025117667313956905,321.5721423288415,98.6847988967761,970.7946321656225,-4.209618967137202
84,0.018023918538505948,823.035999673232,68.6162607665218,22.788792752895404,-4.160594822027058
85,0.021570234162007408,634.7527812022895,92.21215500090655,702.1028344812593,-4.249598577313804
86,0.0210902774112972,637.4195325799141,82.87129670937838,389.83663583075906,-4.216047730099634
87,0.026694458555570875,917.5426923126222,87.47889960245539,61.24194205661696,-4.456563119479681
88,0.020777746301779157,557.6782613286465,74.95204579748764,171.6683493701323,-4.4473472229059725
89,0.03272818123014048,599.5133602023496,91.4094833684934,229.95510796715263,-4.310606498410534
90,0.03554446437686267,743.7053443648452,105.029826898003,429.42399583402414,-4.291041328883285
91,0.019037995570182296,866.3523339778161,81.41439515167242,305.9676843394635,-4.28216511404984
92,0.021013549995537933,416.6197256638594,95.85556301666898,989.9228267189791,-4.132432624192297
93,0.026073852871005557,330.429286234761,96.62561118822956,980.5022182219816,-4.2485337849151295
94,0.01848784014593048,530.4518288199286,73.8247698199019,344.69981297621575,-4.325818763908362
95,0.02341048504544923,519.9657371135278,82.9411810111188,349.47421927231034,-4.22435789540146
96,0.022343927568898154,383.95576516763464,76.86564668629607,326.3251346697899,-4.210033514363173
97,0.01815744473413409,611.9889659498092,62.70624535994677,58.68632904308798,-4.1863189345037
98,0.018196268262447017,630.3169587592495,64.991413670982,15.516558974914915,-4.193034507304036
99,0.025116427713589594,881.2586934994074,90.56981066068282,312.8461464171052,-4.471840447430354
100,0.011618648276106263,905.7488893604502,59.54109923751173,-31.119329742001895,-4.282168694075843
101,0.021310102078652214,593.5434679929443,72.7168808086436,41.85138680852335,-4.314323772448305
102,0.021275328049649662,488.09482140086453,71.34324865127303,83.12798326914819,-4.234981236662028
103,0.01626556633304927,745.9381020302484,63.251066857863066,-16.204080524331694,-4.151560700809697
104,0.019120485637219457,570.4705172710715,72.58409438448706,182.39996449468964,-4.316442659612046
105,0.015674877436627998,863.2400017256209,68.78073203790824,-7.520069894295597,-4.451282338933346
106,0.016586386916368646,815.6928580588308,68.15925005000406,9.722122293602766,-4.256027525562516
107,0.019393243427721286,682.061699193746,75.67696279483641,242.8103522695957,-4.492699830509309
108,0.013392545049962509,822.1680949979163,62.3912798130093,-7.877255769974802,-4.426825538024038
109,0.02295157174025758,920.3312185719969,77.01221521300961,-33.51389755065794,-4.187287299143952
110,0.019797400997795568,657.0029748737074,69.64497903790071,15.237554396833612,-4.263904042092321
111,0.015033782533898442,841.7719317529462,74.43242973291194,215.4667388188033,-4.3736747057618635
112,0.017174495316156838,894.1244385177001,78.1842370606232,194.086028951995,-4.440814228538927
113,0.021831502178073142,635.2341157119181,74.73298397539398,77.77076480498475,-4.31493245694622
114,0.020586901219352437,561.5960636168787,74.39012755477738,144.78669782241428,-4.202658495859619
115,0.023584806105312443,582.6568037992329,73.77716747475898,135.53318811896116,-4.537739363931198
116,0.02377660018599781,561.4209092776844,75.25540861027928,97.74043369189314,-4.257188187711252
117,0.01709228207254246,985.173600475102,73.92575460861025,47.46928826215665,-4.293231286650415
118,0.014333769585532714,766.5313736575221,69.38241685754568,152.12406726627663,-4.349456235482679
119,0.017692181526858874,745.2506793322228,71.42928282575792,37.08469851335213,-4.3247347254753
120,0.018763814292071017,663.6938422991991,75.32079568094278,206.2014246013974,-4.479990775116181
121,0.01672713312538145,643.3511866328176,69.06635998227434,135.3427478063736,-4.348006809755084
122,0.028393991960129216,500.79648618837894,73.93592321696411,12.033129048474226,-4.335617926937792
123,0.02779249054180332,708.5789929697488,78.78781211972246,-13.025836467401994,-4.355738782652144
124,0.02119363274548184,514.0133299980453,65.55094327084136,1.2920111253816913,-4.336082061002495
125,0.01688381546181952,880.5510892095622,68.90690472852866,-41.282242254217785,-4.550183519927029
126,0.02025208797267755,626.8611262312769,68.11747336688856,-4.80119437007863,-4.363853340418376
127,0.020107998209317756,872.878650040862,72.56344002005137,-36.79025207085803,-4.595800763466079
128,0.01910719872025894,420.95435652427494,58.90136305193073,-2.10144133759605,-4.673199955449138
129,0.01427854078747251,931.3029776588746,66.9958143341376,124.95597762112854,-4.426836483434847
130,0.018990375327730912,846.7391463067615,68.38757852010451,-44.31171559229173,-4.212629903162286
131,0.02179400693360961,849.0897515705299,82.59236417657513,161.94807441422722,-4.364095017226063
132,0.021329300120384077,807.2039965889278,74.92644623508194,-1.3424615254646355,-4.3619681366137835
133,0.013306784631122108,607.2456737536684,57.79181607564224,-3.6958722771864174,-4.269093641892482
134,0.023276460529343613,671.7530913594384,72.67096812222157,6.7924094660172685,-4.187506995108648
135,0.018573614673015926,537.3061958873652,64.61101788745978,21.82284559182977,-4.413444330537965
136,0.021643452252852503,589.2198001307484,67.63306316842105,-11.388744633998868,-4.427063241932383
137,0.01979993668004443,502.44685271980256,65.50691563198791,29.146241084772818,-4.243402817453248
138,0.020804764314733177,823.7510940737478,76.95146265207892,23.157028267599685,-4.4320095144127745
139,0.018183264898247575,807.8551070550608,74.78952365418559,103.44716894715597,-4.254123575120875
140,0.015193902554187344,847.1350947425852,67.64094227068469,-25.50646681734642,-4.474129399320869
141,0.018041517683965967,967.9686335157762,77.52517133467944,57.10222100283352,-4.305299082660702
142,0.013271512356232074,320.3830609301018,45.80528867263769,3.033109895178182,-4.089106900845599
143,0.0171934955239112,387.3408515069722,81.78876996056579,742.9070167965231,-4.229299973105194
144,0.019930320018544587,950.0482777336001,89.87766941723197,474.023027685918,-4.326107738790636
145,0.01795371671937025,759.5535253147386,68.01921350071024,-15.773797521010195,-4.239285016534194
146,0.02213460962318627,492.9645147964532,70.46256829927262,37.77072431109476,-4.299454821225293
147,0.029614777779812536,597.2623338130365,79.63055989255187,12.214115706691803,-4.481958932987892
