,r,b,tau,__lnsigma
0,0.027671221707732008,255.53337009261867,67.39470815594683,-4.2779611455539595
1,0.047273571015805746,561.5516440185875,101.21508608672488,-4.366096829521654
2,0.029626448253194344,283.02669791332715,68.21689118990716,-4.393417578009546
3,0.035985261187931654,212.7497634997339,67.64826854969833,-4.298744045631919
4,0.03610972422097615,170.9746574126353,66.15189988451576,-4.389410286626848
5,0.02606748013569008,238.31892451173553,63.378437991098785,-4.357115336517927
6,0.039558133091195644,358.86962543410726,82.99335835647877,-4.368700824954079
7,0.026531777461225377,212.19890076697504,60.56930171284968,-4.4160175721829775
8,0.03629535260648104,309.0461950094934,75.81219325157036,-4.34936216508216
9,0.03417513598672922,200.95211877295307,65.331217529564,-4.322340920024273
10,0.032975588937979215,228.22642681734845,70.7233514292678,-4.321174196319576
11,0.03636459195357904,200.99445357559586,68.19980799796278,-4.357409479791739
12,0.026062980369996703,198.75267555241322,56.668047522731605,-4.401242254529047
13,0.02692729091972728,268.70193102872696,63.52117253249365,-4.376990521204336
14,0.02691975561006238,194.99564988707584,58.862054866503435,-4.457363906982032
15,0.029352124612452478,242.69203980798497,65.64083719626127,-4.3939618160814975
16,0.034998545476068274,253.28942917132707,69.46661087140674,-4.409723218128614
17,0.029726642102720722,231.49386332863307,65.85556850352033,-4.310983802644866
18,0.03219512773985163,186.64070481952734,63.15858073999842,-4.383510450500979
19,0.041647668477911785,287.9219747904857,80.02557548183519,-4.2868502909674
20,0.02947389341922268,269.24262949911594,65.08467835813077,-4.3749830702281995
21,0.029732907410632996,244.09180540140076,66.21359637028671,-4.452751329186767
22,0.036639356018537406,411.7076907230451,83.7187967864948,-4.399576536868762
23,0.03383482496258569,228.2799623655535,70.2332979691709,-4.379067105211283
24,0.02790865192930152,231.7297913800876,63.98216184095897,-4.378897877465457
25,0.034446810225815076,332.7176877563417,79.83357206165535,-4.391118824455764
26,0.03081109966086858,227.30175036186182,67.29774076742783,-4.391977422676103
27,0.03424928103552432,284.61506445009366,73.88170136428701,-4.362893362581812
28,0.03528392770486251,286.851499355432,76.76861133965106,-4.3958340603772035
29,0.029926869097689865,286.04502565043015,68.17321236298413,-4.387168488486652
30,0.029066242813841223,202.71058109966262,62.71321540844783,-4.448965889957941
31,0.02815141404725835,209.59824358520942,62.857509759091,-4.431779865004686
32,0.03521422335043733,211.44349328007155,65.72135054273629,-4.375765798149892
33,0.027416012606498313,349.8163122534594,76.25905353361482,-4.362588501524558
34,0.038942117086538,252.62794019207004,73.77646356213731,-4.3604210443779925
35,0.03562844905287062,250.85229185384273,74.19878853702245,-4.424247451190732
36,0.027931704463380183,432.4184894219552,75.43219702622903,-4.392455423331292
37,0.04922763162109116,285.7669626968474,84.58738449371634,-4.353194074617005
38,0.03489388164709867,196.2077697227296,66.01443000118176,-4.388084325918005
39,0.03969108339678611,235.08510328146474,72.64298946477177,-4.401027866195694
40,0.03313365159833924,249.399391526566,67.6115833589153,-4.392503915586214
